"U:0","U:1","U:2","p"
-1.277e-05,-0.00010229,0,0.0004907
-4.1924e-06,-5.7548e-05,0,0.00048889
0,0,0,0.00048782
0,0,0,-1.231e-05
-4.3357e-06,7.0405e-05,0,-1.3406e-05
-1.3209e-05,0.00012486,0,-1.5265e-05
-2.6778e-05,0.00016393,0,-1.6436e-05
-4.327e-05,0.00018996,0,-1.6987e-05
-6.1484e-05,0.00020597,0,-1.7022e-05
-8.0686e-05,0.00021486,0,-1.6549e-05
-0.00010039,0.00021898,0,-1.5562e-05
-0.00012027,0.00022005,0,-1.4063e-05
-0.00014013,0.00021922,0,-1.2056e-05
-0.00015984,0.00021719,0,-9.5484e-06
-0.00017931,0.00021435,0,-6.5445e-06
-0.0001985,0.00021093,0,-3.0513e-06
-0.00021736,0.00020704,0,9.2373e-07
-0.00023584,0.00020276,0,5.3723e-06
-0.00025392,0.0001981,0,1.0285e-05
-0.00027157,0.00019309,0,1.5652e-05
-0.00028875,0.00018775,0,2.1463e-05
-0.00030543,0.00018208,0,2.7706e-05
-0.00032159,0.0001761,0,3.4369e-05
-0.00033719,0.00016981,0,4.1438e-05
-0.00035221,0.00016324,0,4.89e-05
-0.00036663,0.00015638,0,5.674e-05
-0.00038041,0.00014925,0,6.4942e-05
-0.00039354,0.00014186,0,7.3491e-05
-0.000406,0.00013423,0,8.237e-05
-0.00041775,0.00012637,0,9.1561e-05
-0.00042879,0.00011829,0,0.00010105
-0.00043908,0.00011,0,0.00011081
-0.00044862,0.00010153,0,0.00012083
-0.00045739,9.2876e-05,0,0.00013108
-0.00046537,8.4066e-05,0,0.00014155
-0.00047255,7.511e-05,0,0.00015222
-0.00047892,6.6024e-05,0,0.00016307
-0.00048446,5.6825e-05,0,0.00017407
-0.00048917,4.7526e-05,0,0.0001852
-0.00049303,3.8145e-05,0,0.00019644
-0.00049605,2.8698e-05,0,0.00020777
-0.00049821,1.9201e-05,0,0.00021917
-0.00049951,9.6696e-06,0,0.00023062
-0.00049996,1.212e-07,0,0.00024208
-0.00049954,-9.428e-06,0,0.00025355
-0.00049826,-1.8962e-05,0,0.000265
-0.00049612,-2.8463e-05,0,0.00027639
-0.00049313,-3.7916e-05,0,0.00028773
-0.00048929,-4.7305e-05,0,0.00029897
-0.00048461,-5.6612e-05,0,0.0003101
