"U:0","U:1","U:2","p"
-0.0071981,-0.00381,0,0.15068
-0.0051674,-0.0036138,0,0.15095
-0.0032784,-0.0031907,0,0.15106
-0.0016499,-0.0024473,0,0.15102
-0.00052998,-0.0013347,0,0.15078
0,0,0,0.15059
0,0,0,0.00040507
-0.00054513,0.0016303,0,0.00020852
-0.0016878,0.0029466,0,-4.9241e-05
-0.0033383,0.0038216,0,-0.00011625
-0.0052428,0.0043198,0,-6.2886e-05
-0.0072849,0.0045535,0,0.00012397
-0.009382,0.0046244,0,0.00044826
-0.011484,0.0046032,0,0.00091044
-0.013563,0.0045318,0,0.0015101
-0.015602,0.0044321,0,0.0022457
-0.017591,0.0043149,0,0.003115
-0.019523,0.0041855,0,0.0041152
-0.021392,0.0040467,0,0.0052432
-0.023196,0.0039003,0,0.0064957
-0.02493,0.0037477,0,0.007869
-0.026592,0.0035904,0,0.0093592
-0.028181,0.0034295,0,0.010962
-0.029695,0.0032663,0,0.012673
-0.031133,0.0031018,0,0.014487
-0.032496,0.0029371,0,0.0164
-0.033783,0.0027731,0,0.018407
-0.034995,0.0026106,0,0.020504
-0.036133,0.0024502,0,0.022685
-0.037198,0.0022925,0,0.024947
-0.038193,0.0021379,0,0.027285
-0.039117,0.0019867,0,0.029693
-0.039974,0.0018393,0,0.032168
-0.040764,0.0016956,0,0.034705
-0.04149,0.0015558,0,0.037299
-0.042154,0.0014199,0,0.039947
-0.042757,0.0012877,0,0.042645
-0.043301,0.0011591,0,0.045388
-0.043787,0.0010339,0,0.048172
-0.044218,0.00091177,0,0.050996
-0.044594,0.00079241,0,0.053853
-0.044917,0.00067549,0,0.056742
-0.045188,0.00056061,0,0.059658
-0.045407,0.00044736,0,0.062599
-0.045576,0.00033533,0,0.06556
-0.045694,0.00022403,0,0.068537
-0.045763,0.00011303,0,0.071528
-0.045781,1.8149e-06,0,0.074529
-0.045749,-0.00011011,0,0.077537
-0.045667,-0.00022323,0,0.080547
-0.045533,-0.00033806,0,0.083558
-0.045348,-0.00045509,0,0.086565
-0.045109,-0.00057481,0,0.089566
-0.044815,-0.00069768,0,0.092556
-0.044466,-0.00082415,0,0.095533
-0.044059,-0.00095463,0,0.098492
-0.043593,-0.0010895,0,0.10143
-0.043065,-0.0012291,0,0.10434
-0.042473,-0.0013738,0,0.10721
-0.041815,-0.0015237,0,0.11005
-0.041089,-0.001679,0,0.11285
-0.040292,-0.0018399,0,0.1156
-0.039421,-0.0020062,0,0.11829
-0.038475,-0.0021779,0,0.12093
-0.03745,-0.0023547,0,0.1235
-0.036345,-0.0025361,0,0.126
-0.035158,-0.0027216,0,0.12843
-0.033887,-0.0029105,0,0.13076
-0.03253,-0.0031019,0,0.13301
-0.031087,-0.0032946,0,0.13516
-0.029557,-0.0034876,0,0.13721
-0.02794,-0.0036792,0,0.13914
-0.026238,-0.0038681,0,0.14095
-0.024452,-0.0040525,0,0.14263
-0.022584,-0.0042306,0,0.14418
-0.020638,-0.0044002,0,0.14558
-0.018618,-0.0045589,0,0.14684
-0.01653,-0.004703,0,0.14794
-0.014381,-0.004826,0,0.14888
-0.012185,-0.0049156,0,0.14966
-0.0099603,-0.0049477,0,0.15027
-0.0077377,-0.0048778,0,0.15071
-0.0055719,-0.0046316,0,0.15098
-0.0035512,-0.0041033,0,0.15109
-0.0017989,-0.0031746,0,0.15105
-0.00058327,-0.0017706,0,0.15079
0,0,0,0.15058
0,0,0,0.00038765
-0.00058394,0.0020707,0,0.00017736
-0.0017998,0.0036783,0,-9.703e-05
-0.0035461,0.0047352,0,-0.00016772
-0.0055519,0.0053354,0,-0.00011491
-0.0076969,0.0056174,0,7.2875e-05
-0.0098964,0.0057031,0,0.00039845
-0.0121,0.005677,0,0.00086178
-0.014278,0.0055892,0,0.0014624
-0.016414,0.0054663,0,0.0021987
-0.018497,0.0053215,0,0.0030687
-0.02052,0.0051614,0,0.0040695
-0.022477,0.0049895,0,0.0051982
-0.024364,0.0048081,0,0.0064515
-0.026177,0.0046192,0,0.0078256
-0.027915,0.0044243,0,0.0093166
-0.029576,0.0042252,0,0.01092
-0.031157,0.0040233,0,0.012632
-0.032659,0.0038199,0,0.014447
-0.034081,0.0036163,0,0.016361
-0.035424,0.0034136,0,0.018369
-0.036688,0.0032128,0,0.020467
-0.037874,0.0030147,0,0.02265
-0.038984,0.00282,0,0.024914
-0.04002,0.0026292,0,0.027253
-0.040982,0.0024427,0,0.029662
-0.041873,0.0022608,0,0.032138
-0.042696,0.0020837,0,0.034677
-0.043451,0.0019114,0,0.037272
-0.04414,0.0017439,0,0.039921
